sample.ID	S	reference
NA20808	0.122314111901408	TRUE
NA20809	0.136150951690536	TRUE
NA20810	0.123923883483748	TRUE
NA20811	0.120762451593851	TRUE
NA20812	0.150887963559785	TRUE
NA20813	0.126867903356155	TRUE
NA20814	0.138608099135637	TRUE
NA20815	0.129481256661504	TRUE
NA20818	0.153850913839561	TRUE
NA20819	0.130961688260945	TRUE
NA20821	0.175612738025499	TRUE
NA20822	0.117832744397636	TRUE
NA20826	0.147763711791416	TRUE
NA20827	0.150146717110686	TRUE
NA20828	0.146063935519323	TRUE
NA20832	0.118304801897599	TRUE
NA20845	0.119565240154728	TRUE
NA20846	0.164137673396608	TRUE
NA20847	0.133674135398821	TRUE
NA20849	0.120246169927726	TRUE
NA20850	0.143834028763445	TRUE
NA20851	0.147676633038812	TRUE
NA20852	0.138803429867919	TRUE
NA20853	0.119945920403446	TRUE
NA20854	0.144020472393334	TRUE
NA20856	0.127249923260903	TRUE
NA20858	0.128661354536124	TRUE
NA20859	0.114845512400922	TRUE
NA20861	0.115089805881707	TRUE
NA20862	0.16578130863647	TRUE
NA20863	0.119013508314247	TRUE
NA20866	0.198388038282931	TRUE
NA20867	0.132645965790369	TRUE
NA20868	0.126044565460405	TRUE
NA20869	0.109028095412509	TRUE
NA20870	0.131449498549492	TRUE
NA20872	0.120420041623357	TRUE
NA20874	0.128012868385937	TRUE
NA20875	0.116446937074164	TRUE
NA20876	0.132071528332464	TRUE
NA20877	0.1925483075631	TRUE
NA20878	0.12746162748619	TRUE
NA20881	0.127867396687799	TRUE
NA20882	0.120628450565537	TRUE
NA20884	0.14322357325262	TRUE
NA20885	0.11118166722895	TRUE
NA20886	0.142557009522174	TRUE
NA20887	0.133730410347085	TRUE
NA20888	0.121372955177699	TRUE
NA20889	0.123944141497464	TRUE
NA20890	0.124874660379666	TRUE
NA20892	0.120915446086201	TRUE
NA20894	0.124264926220458	TRUE
NA20895	0.143796177849638	TRUE
NA20896	0.115540681186509	TRUE
NA20897	0.141162332507631	TRUE
NA20899	0.124759146360046	TRUE
NA20901	0.139030686306232	TRUE
NA20902	0.157072492284092	TRUE
NA20903	0.127931585420897	TRUE
NA20904	0.118766262073842	TRUE
NA20905	0.164582251981993	TRUE
NA20906	0.122254118886397	TRUE
NA20908	0.126844688299788	TRUE
NA20910	0.119991520640747	TRUE
NA20911	0.185538890700763	TRUE
NA21086	0.141713788088748	TRUE
NA21087	0.142818276642108	TRUE
NA21088	0.138776815402052	TRUE
NA21089	0.13689461318176	TRUE
NA21090	0.11425175520636	TRUE
NA21091	0.133619962750273	TRUE
NA21092	0.117557403063059	TRUE
NA21093	0.131739184711231	TRUE
NA21094	0.139187216818229	TRUE
NA21095	0.164467479972717	TRUE
NA21097	0.131693995357173	TRUE
NA21098	0.105686681096378	TRUE
NA21099	0.111177619563121	TRUE
NA21100	0.130874567899616	TRUE
NA21101	0.165673764229638	TRUE
NA21102	0.118634613319749	TRUE
NA21103	0.118026981682945	TRUE
NA21104	0.119089248995393	TRUE
NA21105	0.213856946222768	TRUE
NA21106	0.109292288197212	TRUE
NA21107	0.115149429253003	TRUE
NA21108	0.161621940660999	TRUE
NA21109	0.113125360337678	TRUE
NA21110	0.107273943355736	TRUE
NA21111	0.116639526014196	TRUE
NA21112	0.121865826750127	TRUE
NA21113	0.0999535289355375	TRUE
NA21114	0.154281748067463	TRUE
NA21115	0.143377613919544	TRUE
NA21116	0.151255637850963	TRUE
NA21117	0.178453581221409	TRUE
NA21118	0.127539267500079	TRUE
NA21119	0.142174557998094	TRUE
NA21120	0.126181035045958	TRUE
NA21122	0.133308286607776	TRUE
NA21123	0.11231980734457	TRUE
NA21124	0.111742196609155	TRUE
NA21125	0.130844166624843	TRUE
NA21126	0.120680881556471	TRUE
NA21127	0.109156183854862	TRUE
NA21128	0.121394500653392	TRUE
NA21129	0.0988090477992224	TRUE
NA21130	0.157129507204319	TRUE
NA21133	0.138410451928989	TRUE
NA21137	0.136224144792682	TRUE
NA21141	0.120568054989189	TRUE
NA21142	0.120192147781536	TRUE
NA21143	0.132302181467845	TRUE
NA21144	0.158259868586818	TRUE
