sample.ID	sex	Population	Population.Description	Super.Population	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
HG01858	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	114.345904077108	-176.169271223202	-5.05153516346223	-43.8151814747674	16.8358789487452	-0.388844125145132	-42.6209109275507	2.55609271136032	0.789275750859249	-0.945594212449563	-2.14460341571327	-2.11237036610556	-3.08728480171902	3.72422533053994	-12.884962589985	-0.196449616462387	-1.31164832093745	-0.838266292294376	-3.7118677322913	0.085331688856577
HG01859	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	115.796512977583	-176.961280274269	-9.2181410284711	-42.9770163032367	16.4878926825725	-1.98470123200512	-43.2844600767416	1.58815471023236	0.363053200743327	-1.5251577407098	2.24309971581748	-0.909900107005085	0.294116266388569	5.66715794380648	-12.6121749976962	-1.22433817201059	0.947067072739849	2.07969533471782	-3.08235214420043	1.12271253171448
HG01860	1	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	115.379467264085	-177.465984107906	-6.95790387961432	-40.9169233805517	20.7120700690443	-0.362575082550203	-46.7540140352098	1.3220014325681	1.71987374758763	1.26036389039101	0.823566311644759	2.04222043858164	-5.41705653953448	5.58544501846254	-18.5102588060296	-2.16122455763633	-1.04581109833117	4.67376447521298	0.546523148198714	-3.64983585708561
HG01861	1	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	116.598758031737	-173.507134052772	-6.58471185562278	-41.2198167533802	15.4345301627988	0.343163265498283	-36.8260149896779	1.81667356095683	0.504259445611529	-1.83026268668624	0.184420844429831	1.77212158428155	0.89215136041813	4.39112764424068	-8.17201077440946	-1.54456777406917	0.282956094929774	5.17136146327937	-2.04260032198888	1.73248083878812
HG01862	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	115.078759218745	-174.636011647737	-4.10935950314238	-42.2961703753704	14.3541752856806	-0.786600411629746	-38.8944047427532	0.990508258104683	2.25825450781187	-2.62470549854101	-1.39245050988621	0.164908936542462	-2.59621962496536	1.259126026202	-6.03656553455835	-0.82100261877808	2.24925966889225	3.16150400771148	2.11235507999258	-2.29284212728304
HG01863	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	116.004555175984	-176.401985556791	-8.85870086789151	-40.0781405991544	13.9086612555548	-1.3342479118005	-39.1571051916381	0.179095832414106	0.429279291484323	1.01622527089139	-2.06530967542573	0.113579607433086	1.38849881366635	5.37197195300907	-5.70785183546222	-4.00292236894403	0.662505832727575	1.77591928662353	-1.25193496735772	1.63865038857206
HG01864	1	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	114.254488277726	-175.287772332184	-6.85924322758642	-42.0268398290603	15.9985662944447	0.94705758988843	-37.5823122984215	-0.231260555102169	1.80988189705948	0.656261573166187	-2.65654585058799	4.24075440676041	-5.44154716312637	6.47012610849499	-12.5232816643313	-2.79948335861915	2.39187475827878	5.78234336537277	-3.71217822244099	-0.0646850347566084
HG01865	1	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	115.867074452298	-175.841878753487	-5.76956889638847	-42.6570283089057	17.4041288468453	0.812325710214887	-45.0228274437506	0.9652768362986	0.533405363432337	1.3770667683392	-2.74364807437818	-1.74780129486025	-3.32424918875743	5.89698274644878	-19.174915457317	-5.8762147721554	0.386020396348638	0.68900517945965	-0.790563394530282	-3.36136601345087
HG01866	1	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	114.143419027167	-170.972784694812	-4.3915618460179	-37.4946089512289	16.9339700192529	0.140099094135205	-45.216798378072	0.509784096024501	0.354849402165221	1.5387513042617	0.117315937575008	-0.966806674369991	-2.04432978251268	5.47695650136976	-13.0524043183416	-6.61587608663438	2.62441940817232	-0.070958566533511	1.94474259797675	-0.00540910811329768
HG01867	1	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	114.580206888392	-170.781365213838	-5.36072153701725	-40.2926470109018	15.759695045228	-1.08404024026586	-41.0918043622444	-0.641625647996231	-1.60406340685086	0.784422945893072	-1.03203015447859	-2.07523686526363	-3.42923914419647	8.61845651866868	-14.7289987687836	-0.638846961223274	0.164625844596833	4.62004674512841	-0.18572647183861	-0.855876616696932
HG01868	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	116.679612724212	-173.609296044337	-4.89379442764379	-41.6855672494924	18.3953879319078	0.711528213509185	-45.62724557599	-0.725986424070743	-0.200765065638299	2.25523143473288	0.140238905140811	-1.42439729725097	-4.86076546004874	6.41659126567451	-12.95947579463	-0.848594606532192	0.187083048924782	-0.747123505445893	-1.68220018851865	1.55231345106467
HG01869	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	115.221188559055	-175.517470943809	-8.21681742852109	-43.2444972466112	13.3728653966531	-1.99523589995531	-42.8334406502346	1.5611923834336	2.55895675758365	1.01555016609684	-1.03746956211385	3.04617060855411	-2.53798334294863	2.46504703578772	-9.47357181941127	-0.785894119322566	1.50760600802892	-0.636385837027202	-1.33042933317472	2.43826411245609
HG01870	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	114.679429782548	-175.097395827245	-9.52665379699654	-41.3432902262021	17.2226730934989	0.804212077227003	-41.9098671268705	1.1876391503862	-3.63224548013809	-0.311939384218479	-1.03462314120844	1.69712984823954	-1.48092663324152	4.71636326866467	-11.3164236511989	-3.09230363597134	1.61814771646433	2.25217931878861	0.0240327134234971	2.03075529638059
HG01871	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	115.49798546513	-173.837695861009	-5.22603831423335	-40.7629840247512	16.0814868284693	-0.651002844050915	-41.4281964158612	1.72659695262023	4.24695527479049	-1.13655982685213	-2.73439365416164	2.27346981172623	-0.0859026294567959	7.17779710922924	-10.1830839205329	-3.82143960818865	0.248332975224882	-1.27106960513901	-2.60820561788511	-0.149036925310711
HG01872	1	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	114.186038192346	-172.606791826737	-5.9517184566732	-38.3913723151961	11.3631817781227	0.348273282774266	-33.2814206151341	2.41221881041196	-0.34561069752116	-2.50831182063213	1.12470744429833	0.874274266236333	-3.27089562049833	-1.79633473496283	1.59784716565014	0.0716909548578444	0.257431642264272	-1.59279976229328	-3.65462200941912	-0.00902608497518071
HG01873	1	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	115.658908958677	-172.85678367491	-7.06296307633337	-41.6257723422809	18.1371947119317	-1.65696446485834	-40.2441870451039	1.38225827461311	-1.02198466068429	-0.054220837285929	-3.78561071711299	1.35571824872356	-2.15942860765557	6.47734715509316	-13.5660863065768	-2.28747940025313	0.241700318232426	1.76833131005846	1.86712334844417	-2.40044101163367
HG01874	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	115.358094930144	-173.025549771926	-6.18480132605305	-39.6928109307774	15.617854152436	0.112466096526311	-39.7791951815378	0.835028464182313	-1.95766566188496	1.32822397590232	-2.05213456646736	0.538248041642945	-2.34806919319264	3.95073739567035	-8.59897974454153	-0.180404312464625	1.63541570789178	1.94209858873222	0.0845665045004599	0.30706479338714
HG01878	2	KHV	Kinh in Ho Chi Minh City, Vietnam	EAS	114.898434308569	-171.047067124444	-5.56351710922773	-40.9919708983012	16.8637425282745	-0.00920914941519599	-41.6436390330804	0.729532763270405	-0.24160491824891	-1.14666668403144	-0.297745597584499	1.92055312281526	-4.09458964682569	2.99817217761072	-16.3668134340221	-7.03444896038553	1.47131337876217	6.32132199578738	-0.794200231211517	1.48541539237944
HG01879	1	ACB	African Caribbean in Barbados	AFR	-228.370577235228	4.50645110329476	-3.66434851802392	-7.93517018544106	-2.36934726907373	9.38405532412372	-2.47069296317	-11.780889890785	-4.04689229272775	-5.8388784651762	-3.03285471598897	-6.17960854635179	-0.954936747602578	0.897244588186019	-1.86224811433724	3.08137415243337	39.2449835563291	16.1943181514468	-5.13714584246475	8.30973837990767
HG01880	2	ACB	African Caribbean in Barbados	AFR	-117.241194814413	-7.11553548447642	37.7022321855002	14.6627278131906	-3.46199484798277	11.9538465508127	-2.28821415292988	-15.7258664727012	11.4105651652584	2.9597856076973	1.9504460857875	-1.46622958849574	-2.0282323774315	6.8843662323871	-11.180925364648	3.16978293511023	0.829100115096032	-18.3393848714987	14.4827852811337	11.7041643973152
HG01882	1	ACB	African Caribbean in Barbados	AFR	-278.390669054933	-11.936991850014	-1.05939258106476	-2.73438938889991	-5.2524167452552	12.3178291833492	-0.799263305215697	-19.3515696668229	-6.37711581403869	-9.41853362485261	-0.567878548800874	-4.34396786611737	-8.10468077372548	-4.10108156326489	-1.28686271358505	6.61654185768031	22.5983333169738	-6.23115812278101	37.4383815933265	24.013017492883
HG01883	2	ACB	African Caribbean in Barbados	AFR	-236.947816358652	4.37240375904124	-2.96593494545118	-7.98260261236009	-5.0127689446151	6.18512449539516	-1.00708981905846	-22.5704187931018	-1.19748256970184	-13.1595701987087	0.771781805112426	-6.3026858605383	-1.38938367062915	7.91188953514344	6.95220102949506	4.81984388940784	44.387826972162	-8.04782529866874	1.64744713714462	-7.7025825032951
HG01885	1	ACB	African Caribbean in Barbados	AFR	-267.442889785724	-6.12414617966764	-1.042805991195	-2.953371917013	-2.57956656975441	8.52647461937492	-0.798974978224178	-12.7281255225094	-1.45238141355419	-4.18278480904829	-2.23012209302442	2.63970086927583	-0.424853787190816	2.83375302855719	2.79009099057313	-0.297275276169953	38.0173616616486	-13.1443563191527	-10.1780418006181	25.0678326434087
HG01886	2	ACB	African Caribbean in Barbados	AFR	-245.008840670545	1.41597250359983	-2.90780174174853	-3.31432705518322	-2.43845873819185	7.44321353695191	0.359530071626169	-14.8976649990014	-0.605905112509919	-19.2956198165575	1.96416103019057	2.44927276305083	-1.87593141459915	-1.00093982930034	4.30879455768431	-2.67312908758304	26.3869283245127	-4.46231642647002	23.6269203583532	-6.33199478787448
HG01889	2	ACB	African Caribbean in Barbados	AFR	-279.724089585491	-12.539100807084	-1.78574775547878	-0.791251601025652	-2.30209919188353	7.4369867187644	-1.92989749979593	-14.9526812021895	2.94723360009694	-10.231326847218	-11.7642705716559	-3.13707790896219	-4.74808530977165	-0.197381868584467	9.69122611597076	-5.75047338128548	21.0639848138153	3.12785001512391	0.426303729915988	12.4124836561916
HG01890	1	ACB	African Caribbean in Barbados	AFR	-243.139065336402	2.1857580823391	-5.81690739084093	-7.2222875226225	-2.41368900952678	6.94063851673658	-2.00618406361057	-22.7474162309778	-2.16243879626671	-8.11807900587703	-2.81774800907636	0.343486194541723	-4.08840156560554	2.17392882881387	2.11946425439813	16.6489247768069	53.4432563916626	-8.02376108912608	-3.47738592959722	-16.1344495684715
HG01892	1	PEL	Peruvian in Lima, Peru	AMR	87.5545856994376	-24.0444065312199	-130.61138131379	160.612931997068	-5.21030270458181	1.93592715492696	-7.25840091389597	1.66290236023578	-0.136690923846486	-1.80456563545017	2.07073025856793	-13.8752457041705	6.87041119708206	-8.39720085739793	-3.00218282589237	-4.52798498696333	-7.28826867792055	-15.3860479207397	-5.85906948618743	0.312232799113634
HG01893	2	PEL	Peruvian in Lima, Peru	AMR	62.101358683667	0.7802480611581	-107.846171028408	118.012486314542	7.34443881407016	5.49064594024578	-3.17851261958398	1.67149865023647	-0.906109940903463	-4.72227372777994	4.6242980849597	-7.45944207986458	4.70208316987105	-6.7009777688636	-2.58336833754272	-7.30466843863665	3.48526534876365	-16.8630301255938	-5.00694724156064	-6.2046356183572
HG01894	2	ACB	African Caribbean in Barbados	AFR	-258.032581121306	-3.91762110698674	-1.92158397702696	-7.14123507146122	-3.80576147179514	8.59595069878347	-2.32369158592603	-20.8324722144539	-1.33453960788489	-11.4565682370259	2.34960020502814	1.3211725903928	0.590880084570025	-5.27780604227391	5.33064267335148	1.57802165408036	36.9100960983613	2.38550331990196	8.38327538422113	-23.9886129387337
HG01896	2	ACB	African Caribbean in Barbados	AFR	-278.927741276121	-12.6467673041592	-1.10370885493987	0.414129653307026	-3.32820072367492	12.5798821390561	-0.462431958055634	-13.785073614151	0.195029988954789	-13.0078996440885	-2.05957208269466	-0.858948932244235	-1.54355818196981	-1.95140620332188	-1.29407636740351	0.348243997079318	47.5339624583253	-4.71782685927614	-22.1181439616568	-11.0881864737851
HG01912	1	ACB	African Caribbean in Barbados	AFR	-254.928792534353	-1.12822434165351	-1.65063704639873	-5.56922645803165	-6.4290539393534	9.81647698316037	-4.62129094687691	-15.9087124647901	-3.07720447806719	-8.21278417485139	1.01176806482224	-6.18222097217798	-9.9872198717147	2.57118192041888	-11.8189166489834	3.65314715367122	29.5482377006918	-6.70138986946465	11.2197687974343	-20.058357907764
HG01914	1	ACB	African Caribbean in Barbados	AFR	-230.294889437266	7.14823627107732	-3.98248543849881	-5.76856243811138	-1.43638392339486	10.8409441192988	-1.40306568484808	-15.5126555020998	1.34002154694728	-12.7679793207472	3.44005304147155	0.709183652134565	-1.85479305098175	5.99407309873202	-6.59809298979332	5.76806292936911	0.465356569865229	13.4252400233645	14.640518224056	-10.6754626020081
HG01915	2	ACB	African Caribbean in Barbados	AFR	-262.44902434548	-6.96171197695034	-1.02932468783142	-2.66997415600248	-1.53758130892328	2.03259732565166	-0.527356392841432	-16.076776128536	0.421424022842494	-20.9749214958494	-14.8675252592125	4.09056191928309	-5.12808133698305	5.30334949429805	-5.12037625239237	-0.690534668085275	56.8624384360016	-3.7901819442737	16.647523171036	2.16701582059738
HG01917	1	PEL	Peruvian in Lima, Peru	AMR	112.980670084977	-41.609033269967	-153.011697573601	200.288254037205	-9.33993219735209	-0.735191753114722	-13.0847210874583	-0.492683422610686	-8.83496232780068	-5.96305413969456	16.8966193378029	-25.210559488713	18.0602527955368	-8.23992582471405	-7.13677444460755	-12.9258063669629	0.436254277547029	-35.1173254432514	-11.5442712525383	-7.56535305370178
HG01918	2	PEL	Peruvian in Lima, Peru	AMR	113.561139112884	-25.2431688702868	-138.018891826404	172.918936793234	-1.03233337115283	0.309431244210371	-8.7008530868132	1.09878408013598	-3.80824073748856	-2.69146309496498	9.14463236003628	-15.1780014799603	15.4899635046122	-7.11972488570078	-8.17893177989016	-10.2331443270893	0.279523095976554	-25.6114187924188	-5.03820373339553	-5.10371962824168
HG01920	1	PEL	Peruvian in Lima, Peru	AMR	122.403222553914	-66.4117666719782	-172.23869672547	234.958763657047	-15.5794072038983	2.13198815171176	-15.3004632212654	2.13508889355723	-5.42198210059091	-6.87925857382942	20.9599080414267	-27.564390722406	16.1809910191802	-10.7616259264181	-11.5332420191879	-13.9005363557658	6.04027590385878	-36.9640439327479	-12.5812498480853	-5.4377208516984
HG01921	2	PEL	Peruvian in Lima, Peru	AMR	112.79195876259	-24.0215491543764	-136.155844550737	164.647848665361	-2.51721083529331	1.65878032458698	-5.02101107796785	-1.85676224861923	-0.996533018654348	-0.430857617663831	7.72980364654092	-11.0320454109456	8.16855437699539	0.226393916391092	-6.09254495794648	-4.40046678152362	0.373309187546896	-9.71490572073405	-1.25873584565105	-0.974604972953658
HG01923	1	PEL	Peruvian in Lima, Peru	AMR	120.257835645394	-61.9100625761032	-165.275304355099	219.186505442253	-11.0412591611617	2.44901536881425	-12.7119101126103	0.611460765003073	-3.57407281845776	-6.28491620749398	19.8281069837458	-29.3760640775877	16.3293731528084	-9.15414384026293	-11.7501196337049	-14.6732650541509	1.61119149679846	-36.2879626136077	-9.86041118296711	-5.10785607344289
HG01924	2	PEL	Peruvian in Lima, Peru	AMR	71.0133766143809	-43.3739677943535	-121.402315907601	148.694661871778	-6.3695775695874	1.81253024441624	-10.5724867146862	-0.484222472785038	-6.08503736797588	-4.58259175389753	15.0020032610339	-13.4567697170517	12.6832501423242	-4.9918271372065	-1.71868964567275	-9.13931631601074	2.4814599759801	-24.1600204307153	-13.8573060092097	-3.27694866080378
HG01926	1	PEL	Peruvian in Lima, Peru	AMR	123.946097304451	-73.2982094417524	-172.463595107433	232.227326679074	-14.1782499053758	0.12128000997736	-12.8125067693499	2.83469373628366	-3.84728420089073	-7.87496905834748	18.9552923079328	-20.1410001301159	15.6232233559223	-3.18544131105371	-7.86235702507798	-11.9265902831566	1.63285316143782	-26.9231216788731	-9.76257195461856	-8.05201176592844
HG01927	2	PEL	Peruvian in Lima, Peru	AMR	121.569557720554	-59.865726704254	-165.947750005974	220.136250558585	-13.3916788328824	2.11717125253154	-15.5320448262452	1.19258761269914	-4.83109547601088	-4.53754710023606	17.4898425380591	-22.9108316240731	12.6512723307115	-9.78947545000665	-9.73085999535155	-6.77175923426841	-1.36730803309492	-24.5823115295669	-7.97149806331701	-3.76613716147011
HG01932	1	PEL	Peruvian in Lima, Peru	AMR	115.740862723596	-27.4769743791939	-144.494994239622	185.180745926202	-5.04841319851861	1.60891509108763	-9.04470319722003	0.680999651018279	-2.88567545335645	-6.62946583965602	13.7678495951122	-17.3103356896142	13.1667249145046	-7.42510407546408	-12.3070071726911	-8.84030764399939	0.60272097346008	-33.9799875849771	-5.55029980897625	-4.58932613171344
HG01933	2	PEL	Peruvian in Lima, Peru	AMR	74.8219498639972	-25.0290755086776	-114.871910678761	135.136496020582	-3.10191778211567	1.41516892153358	-8.29442698814062	1.6556511182613	-2.82658864196973	-1.33016675470374	-0.221354862033478	-3.40183024523265	5.34812246964537	-4.97103054649892	-2.18451181374075	3.5710330651619	0.729236423517324	-14.47771465213	-8.9160395794947	-6.11953911645306
